ST Mokslo metai	ST Institucijos savivaldybės ID	ST Institucijos savivaldybė	ST Institucijos tipo ID	ST Institucijos tipas	ST Institucijos kodas	ST Institucijos pavadinimas	ST Studijų sritis	ST Mokslo sritis kodas	ST Mokslo sritis	ST Studijų pakopa ID	ST Studijų pakopa	ST Priimtųjų skaičius
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111951498	Lietuvos edukologijos universitetas	Humanitarinių mokslų studijų sritis			12	Antrosios pakopos studijos	55
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111951498	Lietuvos edukologijos universitetas	Meno studijų sritis			12	Antrosios pakopos studijos	7
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111951498	Lietuvos edukologijos universitetas	Socialinių mokslų studijų sritis			12	Antrosios pakopos studijos	154
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111951498	Lietuvos edukologijos universitetas		H000	Humanitariniai mokslai	14	Trečiosios pakopos studijos	3
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111951498	Lietuvos edukologijos universitetas		S000	Socialiniai mokslai	14	Trečiosios pakopos studijos	5
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111951498	Lietuvos edukologijos universitetas	Socialinių mokslų studijų sritis			22	Profesinės studijos (pedagogikos)	45
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111950624	Lietuvos muzikos ir teatro akademija	Meno studijų sritis			11	Pirmosios pakopos studijos	169
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111950624	Lietuvos muzikos ir teatro akademija	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	12
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111950624	Lietuvos muzikos ir teatro akademija	Meno studijų sritis			12	Antrosios pakopos studijos	93
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111950624	Lietuvos muzikos ir teatro akademija		H000	Humanitariniai mokslai	14	Trečiosios pakopos studijos	1
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111950624	Lietuvos muzikos ir teatro akademija		M000	Meno studijų sritis	14	Trečiosios pakopos studijos	9
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111950624	Lietuvos muzikos ir teatro akademija	Socialinių mokslų studijų sritis			22	Profesinės studijos (pedagogikos)	9
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111951726	Mykolo Romerio universitetas	Fizinių mokslų studijų sritis			11	Pirmosios pakopos studijos	49
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111951726	Mykolo Romerio universitetas	Humanitarinių mokslų studijų sritis			11	Pirmosios pakopos studijos	42
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111951726	Mykolo Romerio universitetas	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	1823
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111951726	Mykolo Romerio universitetas	Fizinių mokslų studijų sritis			12	Antrosios pakopos studijos	7
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111951726	Mykolo Romerio universitetas	Socialinių mokslų studijų sritis			12	Antrosios pakopos studijos	1207
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111951726	Mykolo Romerio universitetas		H000	Humanitariniai mokslai	14	Trečiosios pakopos studijos	2
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111951726	Mykolo Romerio universitetas		S000	Socialiniai mokslai	14	Trečiosios pakopos studijos	33
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111951726	Mykolo Romerio universitetas	Socialinių mokslų studijų sritis			22	Profesinės studijos (pedagogikos)	21
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	300548028	"Viešoji įstaiga ""Europos Humanitarinis Universitetas"""	Humanitarinių mokslų studijų sritis			11	Pirmosios pakopos studijos	84
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	300548028	"Viešoji įstaiga ""Europos Humanitarinis Universitetas"""	Meno studijų sritis			11	Pirmosios pakopos studijos	97
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	300548028	"Viešoji įstaiga ""Europos Humanitarinis Universitetas"""	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	101
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	300548028	"Viešoji įstaiga ""Europos Humanitarinis Universitetas"""	Humanitarinių mokslų studijų sritis			12	Antrosios pakopos studijos	7
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	300548028	"Viešoji įstaiga ""Europos Humanitarinis Universitetas"""	Socialinių mokslų studijų sritis			12	Antrosios pakopos studijos	47
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	300548028	"Viešoji įstaiga ""Europos Humanitarinis Universitetas"""	Socialinių mokslų studijų sritis			13	Vientisosios studijos	50
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111966429	Viešoji įstaiga Vilniaus universiteto Tarptautinio verslo mokykla	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	75
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111966429	Viešoji įstaiga Vilniaus universiteto Tarptautinio verslo mokykla	Socialinių mokslų studijų sritis			12	Antrosios pakopos studijos	49
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111950439	Vilniaus dailės akademija	Humanitarinių mokslų studijų sritis			11	Pirmosios pakopos studijos	14
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111950439	Vilniaus dailės akademija	Meno studijų sritis			11	Pirmosios pakopos studijos	262
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111950439	Vilniaus dailės akademija	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	27
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111950439	Vilniaus dailės akademija	Humanitarinių mokslų studijų sritis			12	Antrosios pakopos studijos	9
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111950439	Vilniaus dailės akademija	Meno studijų sritis			12	Antrosios pakopos studijos	122
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111950439	Vilniaus dailės akademija	Socialinių mokslų studijų sritis			12	Antrosios pakopos studijos	24
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111950439	Vilniaus dailės akademija		H000	Humanitariniai mokslai	14	Trečiosios pakopos studijos	2
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111950439	Vilniaus dailės akademija		M000	Meno studijų sritis	14	Trečiosios pakopos studijos	9
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111950439	Vilniaus dailės akademija	Socialinių mokslų studijų sritis			22	Profesinės studijos (pedagogikos)	20
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111950243	Vilniaus Gedimino technikos universitetas	Fizinių mokslų studijų sritis			11	Pirmosios pakopos studijos	185
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111950243	Vilniaus Gedimino technikos universitetas	Meno studijų sritis			11	Pirmosios pakopos studijos	91
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111950243	Vilniaus Gedimino technikos universitetas	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	899
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111950243	Vilniaus Gedimino technikos universitetas	Technologijos mokslų studijų sritis			11	Pirmosios pakopos studijos	1287
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111950243	Vilniaus Gedimino technikos universitetas	Fizinių mokslų studijų sritis			12	Antrosios pakopos studijos	24
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111950243	Vilniaus Gedimino technikos universitetas	Humanitarinių mokslų studijų sritis			12	Antrosios pakopos studijos	9
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111950243	Vilniaus Gedimino technikos universitetas	Meno studijų sritis			12	Antrosios pakopos studijos	40
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111950243	Vilniaus Gedimino technikos universitetas	Socialinių mokslų studijų sritis			12	Antrosios pakopos studijos	203
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111950243	Vilniaus Gedimino technikos universitetas	Technologijos mokslų studijų sritis			12	Antrosios pakopos studijos	514
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111950243	Vilniaus Gedimino technikos universitetas	Technologijos mokslų studijų sritis			13	Vientisosios studijos	20
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111950243	Vilniaus Gedimino technikos universitetas		H000	Humanitariniai mokslai	14	Trečiosios pakopos studijos	3
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111950243	Vilniaus Gedimino technikos universitetas		S000	Socialiniai mokslai	14	Trečiosios pakopos studijos	5
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	111950243	Vilniaus Gedimino technikos universitetas		T000	Technologijos mokslai	14	Trečiosios pakopos studijos	36
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	211950810	Vilniaus universitetas	Biomedicinos mokslų studijų sritis			11	Pirmosios pakopos studijos	346
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	211950810	Vilniaus universitetas	Fizinių mokslų studijų sritis			11	Pirmosios pakopos studijos	705
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	211950810	Vilniaus universitetas	Humanitarinių mokslų studijų sritis			11	Pirmosios pakopos studijos	720
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	211950810	Vilniaus universitetas	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	1063
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	211950810	Vilniaus universitetas	Technologijos mokslų studijų sritis			11	Pirmosios pakopos studijos	29
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	211950810	Vilniaus universitetas	Biomedicinos mokslų studijų sritis			12	Antrosios pakopos studijos	196
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	211950810	Vilniaus universitetas	Fizinių mokslų studijų sritis			12	Antrosios pakopos studijos	264
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	211950810	Vilniaus universitetas	Humanitarinių mokslų studijų sritis			12	Antrosios pakopos studijos	232
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	211950810	Vilniaus universitetas	Socialinių mokslų studijų sritis			12	Antrosios pakopos studijos	1021
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	211950810	Vilniaus universitetas	Technologijos mokslų studijų sritis			12	Antrosios pakopos studijos	45
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	211950810	Vilniaus universitetas	Biomedicinos mokslų studijų sritis			13	Vientisosios studijos	282
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	211950810	Vilniaus universitetas	Socialinių mokslų studijų sritis			13	Vientisosios studijos	278
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	211950810	Vilniaus universitetas		B000	Biomedicinos mokslai	14	Trečiosios pakopos studijos	44
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	211950810	Vilniaus universitetas		P000	Fiziniai mokslai	14	Trečiosios pakopos studijos	64
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	211950810	Vilniaus universitetas		H000	Humanitariniai mokslai	14	Trečiosios pakopos studijos	27
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	211950810	Vilniaus universitetas		S000	Socialiniai mokslai	14	Trečiosios pakopos studijos	46
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	211950810	Vilniaus universitetas		T000	Technologijos mokslai	14	Trečiosios pakopos studijos	15
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	211950810	Vilniaus universitetas	Biomedicinos mokslų studijų sritis			21	Profesinės studijos (rezidentūros)	176
2014-2015	461	Vilniaus m. sav.	3912	Universitetas	211950810	Vilniaus universitetas	Socialinių mokslų studijų sritis			22	Profesinės studijos (pedagogikos)	27
2015-2016	2	Alytaus m. sav.	3911	Kolegija	111965327	Alytaus kolegija	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	89
2015-2016	2	Alytaus m. sav.	3911	Kolegija	111965327	Alytaus kolegija	Technologijos mokslų studijų sritis			11	Pirmosios pakopos studijos	151
2015-2016	43	Kauno m. sav.	3911	Kolegija	111965284	Kauno kolegija	Biomedicinos mokslų studijų sritis			11	Pirmosios pakopos studijos	593
2015-2016	43	Kauno m. sav.	3911	Kolegija	111965284	Kauno kolegija	Humanitarinių mokslų studijų sritis			11	Pirmosios pakopos studijos	47
2015-2016	43	Kauno m. sav.	3911	Kolegija	111965284	Kauno kolegija	Meno studijų sritis			11	Pirmosios pakopos studijos	89
2015-2016	43	Kauno m. sav.	3911	Kolegija	111965284	Kauno kolegija	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	939
2015-2016	43	Kauno m. sav.	3911	Kolegija	111965284	Kauno kolegija	Technologijos mokslų studijų sritis			11	Pirmosios pakopos studijos	603
2015-2016	43	Kauno m. sav.	3911	Kolegija	111967869	Kauno technikos kolegija	Technologijos mokslų studijų sritis			11	Pirmosios pakopos studijos	638
2015-2016	43	Kauno m. sav.	3911	Kolegija	302485644	Šv. Ignaco Lojolos kolegija	Biomedicinos mokslų studijų sritis			11	Pirmosios pakopos studijos	149
2015-2016	43	Kauno m. sav.	3911	Kolegija	302485644	Šv. Ignaco Lojolos kolegija	Meno studijų sritis			11	Pirmosios pakopos studijos	14
2015-2016	43	Kauno m. sav.	3911	Kolegija	302485644	Šv. Ignaco Lojolos kolegija	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	46
2015-2016	43	Kauno m. sav.	3911	Kolegija	111965512	V. A. Graičiūno aukštoji vadybos mokykla	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	34
2015-2016	43	Kauno m. sav.	3911	Kolegija	193038291	Viešoji įstaiga Kolpingo kolegija	Humanitarinių mokslų studijų sritis			11	Pirmosios pakopos studijos	4
2015-2016	43	Kauno m. sav.	3911	Kolegija	193038291	Viešoji įstaiga Kolpingo kolegija	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	66
2015-2016	43	Kauno m. sav.	3912	Universitetas	111950581	Kauno technologijos universitetas	Fizinių mokslų studijų sritis			11	Pirmosios pakopos studijos	426
2015-2016	43	Kauno m. sav.	3912	Universitetas	111950581	Kauno technologijos universitetas	Humanitarinių mokslų studijų sritis			11	Pirmosios pakopos studijos	64
2015-2016	43	Kauno m. sav.	3912	Universitetas	111950581	Kauno technologijos universitetas	Meno studijų sritis			11	Pirmosios pakopos studijos	40
2015-2016	43	Kauno m. sav.	3912	Universitetas	111950581	Kauno technologijos universitetas	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	350
2015-2016	43	Kauno m. sav.	3912	Universitetas	111950581	Kauno technologijos universitetas	Technologijos mokslų studijų sritis			11	Pirmosios pakopos studijos	1120
2015-2016	43	Kauno m. sav.	3912	Universitetas	111950581	Kauno technologijos universitetas	Biomedicinos mokslų studijų sritis			12	Antrosios pakopos studijos	9
2015-2016	43	Kauno m. sav.	3912	Universitetas	111950581	Kauno technologijos universitetas	Fizinių mokslų studijų sritis			12	Antrosios pakopos studijos	93
2015-2016	43	Kauno m. sav.	3912	Universitetas	111950581	Kauno technologijos universitetas	Humanitarinių mokslų studijų sritis			12	Antrosios pakopos studijos	15
2015-2016	43	Kauno m. sav.	3912	Universitetas	111950581	Kauno technologijos universitetas	Meno studijų sritis			12	Antrosios pakopos studijos	13
2015-2016	43	Kauno m. sav.	3912	Universitetas	111950581	Kauno technologijos universitetas	Socialinių mokslų studijų sritis			12	Antrosios pakopos studijos	422
2015-2016	43	Kauno m. sav.	3912	Universitetas	111950581	Kauno technologijos universitetas	Technologijos mokslų studijų sritis			12	Antrosios pakopos studijos	667
2015-2016	43	Kauno m. sav.	3912	Universitetas	111950581	Kauno technologijos universitetas		P000	Fiziniai mokslai	14	Trečiosios pakopos studijos	9
2015-2016	43	Kauno m. sav.	3912	Universitetas	111950581	Kauno technologijos universitetas		H000	Humanitariniai mokslai	14	Trečiosios pakopos studijos	4
2015-2016	43	Kauno m. sav.	3912	Universitetas	111950581	Kauno technologijos universitetas		S000	Socialiniai mokslai	14	Trečiosios pakopos studijos	10
2015-2016	43	Kauno m. sav.	3912	Universitetas	111950581	Kauno technologijos universitetas		T000	Technologijos mokslai	14	Trečiosios pakopos studijos	45
2015-2016	43	Kauno m. sav.	3912	Universitetas	111950581	Kauno technologijos universitetas	Socialinių mokslų studijų sritis			22	Profesinės studijos (pedagogikos)	37
2015-2016	43	Kauno m. sav.	3912	Universitetas	111951530	Lietuvos sporto universitetas	Biomedicinos mokslų studijų sritis			11	Pirmosios pakopos studijos	383
2015-2016	43	Kauno m. sav.	3912	Universitetas	111951530	Lietuvos sporto universitetas	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	90
2015-2016	43	Kauno m. sav.	3912	Universitetas	111951530	Lietuvos sporto universitetas	Biomedicinos mokslų studijų sritis			12	Antrosios pakopos studijos	60
2015-2016	43	Kauno m. sav.	3912	Universitetas	111951530	Lietuvos sporto universitetas	Socialinių mokslų studijų sritis			12	Antrosios pakopos studijos	47
2015-2016	43	Kauno m. sav.	3912	Universitetas	111951530	Lietuvos sporto universitetas		B000	Biomedicinos mokslai	14	Trečiosios pakopos studijos	7
2015-2016	43	Kauno m. sav.	3912	Universitetas	111951530	Lietuvos sporto universitetas		S000	Socialiniai mokslai	14	Trečiosios pakopos studijos	4
2015-2016	43	Kauno m. sav.	3912	Universitetas	302536989	Lietuvos sveikatos mokslų universitetas	Biomedicinos mokslų studijų sritis			11	Pirmosios pakopos studijos	454
2015-2016	43	Kauno m. sav.	3912	Universitetas	302536989	Lietuvos sveikatos mokslų universitetas	Fizinių mokslų studijų sritis			11	Pirmosios pakopos studijos	5
2015-2016	43	Kauno m. sav.	3912	Universitetas	302536989	Lietuvos sveikatos mokslų universitetas	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	47
2015-2016	43	Kauno m. sav.	3912	Universitetas	302536989	Lietuvos sveikatos mokslų universitetas	Biomedicinos mokslų studijų sritis			12	Antrosios pakopos studijos	228
2015-2016	43	Kauno m. sav.	3912	Universitetas	302536989	Lietuvos sveikatos mokslų universitetas	Socialinių mokslų studijų sritis			12	Antrosios pakopos studijos	4
2015-2016	43	Kauno m. sav.	3912	Universitetas	302536989	Lietuvos sveikatos mokslų universitetas	Biomedicinos mokslų studijų sritis			13	Vientisosios studijos	814
2015-2016	43	Kauno m. sav.	3912	Universitetas	302536989	Lietuvos sveikatos mokslų universitetas		B000	Biomedicinos mokslai	14	Trečiosios pakopos studijos	52
2015-2016	43	Kauno m. sav.	3912	Universitetas	302536989	Lietuvos sveikatos mokslų universitetas		A000	Žemės ūkio mokslai	14	Trečiosios pakopos studijos	9
2015-2016	43	Kauno m. sav.	3912	Universitetas	302536989	Lietuvos sveikatos mokslų universitetas	Biomedicinos mokslų studijų sritis			21	Profesinės studijos (rezidentūros)	293
2015-2016	43	Kauno m. sav.	3912	Universitetas	111950396	Vytauto Didžiojo universitetas	Biomedicinos mokslų studijų sritis			11	Pirmosios pakopos studijos	38
